5;arms_factory;3143.00;9.80;1602.00;5.79;0
5;arms_factory;3154.00;10.43;1595.00;0.71;0
5;arms_factory;3133.00;10.40;1599.00;4.83;0
5;arms_factory;3156.00;9.88;1605.00;0.11;0
5;arms_factory;3117.00;9.62;1606.00;2.78;0
5;arms_factory;3109.00;9.80;1599.00;5.44;0
5;industrial_complex;3114.00;9.80;1597.00;2.17;0
5;industrial_complex;3153.00;10.45;1594.00;3.38;0
5;industrial_complex;3134.00;10.40;1598.00;1.22;0
5;industrial_complex;3134.00;9.95;1591.00;5.34;0
5;industrial_complex;3120.00;9.80;1605.00;5.45;0
5;industrial_complex;3131.00;10.20;1593.00;3.29;0
5;air_base;3115.00;9.88;1596.00;5.95;0
5;naval_base;3115.00;9.57;1609.00;-2.21;2309
5;naval_base;3109.00;9.57;1606.00;-3.61;2309
5;bunker;3122.00;9.85;1596.00;1.73;0
5;bunker;3108.00;9.80;1597.00;4.40;0
5;bunker;3154.00;10.20;1598.00;0.78;0
5;bunker;3151.00;9.80;1606.00;2.34;0
5;bunker;3116.00;9.68;1607.00;0.18;0
5;bunker;3142.00;9.80;1604.00;2.84;0
5;bunker;3130.00;10.38;1599.00;5.50;0
5;bunker;3133.00;10.40;1599.00;2.24;0
5;bunker;3115.00;9.90;1594.00;3.45;0
5;bunker;3129.00;10.38;1595.00;1.29;0
5;bunker;3138.00;10.05;1591.00;2.85;0
5;coastal_bunker;3114.00;9.50;1609.00;-2.21;0
5;coastal_bunker;3108.00;9.57;1606.00;-3.61;0
5;dockyard;3109.00;9.57;1606.00;-3.61;0
5;anti_air_building;3114.00;9.78;1603.00;6.12;0
5;anti_air_building;3100.00;9.70;1596.00;3.96;0
5;anti_air_building;3112.00;9.80;1594.00;1.80;0
5;synthetic_refinery;3128.00;9.80;1605.00;4.46;0
5;fuel_silo;3138.00;9.80;1604.00;6.03;0
5;radar_station;3130.00;10.38;1599.00;3.57;0
5;rocket_site;3113.00;9.80;1601.00;0.25;0
5;nuclear_reactor;3128.00;9.90;1590.00;1.45;0
6;arms_factory;2874.00;9.62;1543.00;4.83;0
6;arms_factory;2874.00;9.73;1535.00;0.11;0
6;arms_factory;2856.00;9.70;1541.00;2.78;0
6;arms_factory;2856.00;9.93;1535.00;5.44;0
6;arms_factory;2880.00;9.70;1543.00;2.17;0
6;arms_factory;2862.00;10.00;1533.00;3.38;0
6;industrial_complex;2886.00;9.85;1539.00;1.22;0
6;industrial_complex;2860.00;10.20;1538.00;5.34;0
6;industrial_complex;2882.00;9.70;1544.00;5.45;0
6;industrial_complex;2889.00;10.00;1540.00;3.29;0
6;industrial_complex;2874.00;9.70;1537.00;5.95;0
6;industrial_complex;2860.00;10.05;1539.00;2.33;0
6;air_base;2855.00;9.80;1537.00;3.89;0
6;naval_base;2853.00;9.55;1542.00;-2.16;8621
6;naval_base;2848.00;9.53;1540.00;-2.68;8621
6;naval_base;2873.00;9.55;1544.00;-2.55;8621
6;bunker;2851.00;9.70;1539.00;2.34;0
6;bunker;2871.00;9.62;1542.00;0.18;0
6;bunker;2880.00;9.78;1536.00;2.84;0
6;bunker;2891.00;10.18;1541.00;5.50;0
6;bunker;2875.00;9.80;1532.00;2.24;0
6;bunker;2862.00;10.30;1537.00;3.45;0
6;bunker;2864.00;10.05;1534.00;1.29;0
6;bunker;2877.00;9.60;1544.00;2.85;0
6;coastal_bunker;2848.00;9.53;1540.00;-2.68;0
6;coastal_bunker;2853.00;9.55;1542.00;-2.16;0
6;coastal_bunker;2871.00;9.50;1544.00;-2.55;0
6;dockyard;2851.00;9.60;1541.00;-2.68;0
6;anti_air_building;2869.00;9.75;1537.00;3.96;0
6;anti_air_building;2871.00;9.70;1540.00;1.80;0
6;anti_air_building;2850.00;9.68;1537.00;4.46;0
6;synthetic_refinery;2885.00;9.90;1544.00;6.03;0
6;fuel_silo;2868.00;9.70;1534.00;2.41;0
6;radar_station;2872.00;9.70;1538.00;1.33;0
6;rocket_site;2863.00;10.20;1539.00;1.45;0
6;nuclear_reactor;2883.00;9.80;1536.00;4.47;0
7;arms_factory;2874.00;9.68;1559.00;2.78;0
7;arms_factory;2877.00;9.60;1557.00;5.44;0
7;arms_factory;2882.00;9.60;1562.00;2.17;0
7;arms_factory;2883.00;9.60;1568.00;3.38;0
7;arms_factory;2884.00;9.60;1562.00;1.22;0
7;arms_factory;2881.00;9.70;1568.00;5.34;0
7;industrial_complex;2883.00;9.60;1559.00;5.45;0
7;industrial_complex;2882.00;9.60;1557.00;3.29;0
7;industrial_complex;2880.00;9.62;1562.00;5.95;0
7;industrial_complex;2881.00;9.65;1565.00;2.33;0
7;industrial_complex;2886.00;9.70;1554.00;3.89;0
7;industrial_complex;2885.00;9.70;1555.00;1.73;0
7;air_base;2873.00;9.65;1554.00;4.40;0
7;naval_base;2879.00;9.50;1575.00;-1.77;2775
7;naval_base;2870.00;9.50;1555.00;-1.47;8621
7;naval_base;2873.00;9.55;1559.00;-2.16;2775
7;naval_base;2878.00;9.50;1569.00;-2.36;2775
7;bunker;2874.00;9.70;1556.00;5.50;0
7;bunker;2880.00;9.55;1573.00;2.24;0
7;bunker;2877.00;9.68;1563.00;3.45;0
7;bunker;2871.00;9.50;1554.00;1.29;0
7;bunker;2882.00;9.60;1562.00;2.85;0
7;coastal_bunker;2868.00;9.50;1554.00;-1.47;0
7;coastal_bunker;2886.00;9.50;1579.00;-2.94;0
7;coastal_bunker;2870.00;9.50;1557.00;-1.37;0
7;coastal_bunker;2877.00;9.50;1565.00;-2.36;0
7;dockyard;2879.00;9.50;1574.00;-1.77;0
7;anti_air_building;2877.00;9.60;1555.00;1.80;0
7;anti_air_building;2880.00;9.62;1554.00;4.46;0
7;anti_air_building;2883.00;9.70;1573.00;6.03;0
7;synthetic_refinery;2873.00;9.55;1553.00;2.41;0
7;fuel_silo;2881.00;9.70;1574.00;0.25;0
7;radar_station;2879.00;9.60;1568.00;2.80;0
7;rocket_site;2880.00;9.60;1560.00;4.47;0
7;nuclear_reactor;2882.00;9.60;1562.00;0.85;0
8;arms_factory;2898.00;11.43;1513.00;2.17;0
8;arms_factory;2901.00;11.05;1513.00;3.38;0
8;arms_factory;2899.00;11.40;1514.00;1.22;0
8;arms_factory;2902.00;11.00;1514.00;5.34;0
8;arms_factory;2899.00;11.48;1515.00;5.45;0
8;arms_factory;2898.00;11.73;1516.00;3.29;0
8;industrial_complex;2898.00;11.80;1517.00;5.95;0
8;industrial_complex;2898.00;11.93;1518.00;2.33;0
8;industrial_complex;2899.00;11.80;1519.00;3.89;0
8;industrial_complex;2900.00;10.82;1508.00;1.73;0
8;industrial_complex;2898.00;10.80;1509.00;4.40;0
8;industrial_complex;2901.00;10.90;1509.00;0.78;0
8;air_base;2904.00;10.78;1509.00;2.34;0
8;bunker;2901.00;10.90;1510.00;0.18;0
8;anti_air_building;2904.00;10.80;1510.00;2.84;0
8;anti_air_building;2900.00;11.00;1511.00;5.50;0
8;anti_air_building;2903.00;10.85;1511.00;2.24;0
8;synthetic_refinery;2899.00;11.25;1512.00;3.45;0
8;fuel_silo;2902.00;10.95;1512.00;1.29;0
8;radar_station;2901.00;11.07;1514.00;4.79;0
8;rocket_site;2900.00;11.18;1513.00;5.51;0
8;nuclear_reactor;2897.00;11.60;1514.00;1.90;0
9;arms_factory;3059.00;12.70;1516.00;1.22;0
9;arms_factory;3045.00;10.28;1527.00;5.34;0
9;arms_factory;3028.00;11.35;1520.00;5.45;0
9;arms_factory;3054.00;12.15;1519.00;3.29;0
9;arms_factory;3031.00;12.00;1514.00;5.95;0
9;arms_factory;3041.00;10.70;1532.00;2.33;0
9;industrial_complex;3028.00;11.80;1508.00;3.89;0
9;industrial_complex;3018.00;12.73;1510.00;1.73;0
9;industrial_complex;3020.00;12.62;1509.00;4.40;0
9;industrial_complex;3022.00;13.88;1504.00;0.78;0
9;industrial_complex;3045.00;12.48;1515.00;2.34;0
9;industrial_complex;3058.00;10.82;1524.00;0.18;0
9;air_base;3046.00;12.70;1511.00;2.84;0
9;bunker;3063.00;12.40;1523.00;5.50;0
9;bunker;3041.00;10.70;1532.00;2.24;0
9;bunker;3023.00;11.15;1524.00;3.45;0
9;bunker;3029.00;10.55;1525.00;1.29;0
9;bunker;3043.00;11.38;1520.00;2.85;0
9;bunker;3031.00;11.82;1506.00;5.51;0
9;bunker;3054.00;10.88;1527.00;1.90;0
9;bunker;3048.00;11.10;1528.00;6.02;0
9;bunker;3055.00;12.15;1519.00;6.12;0
9;bunker;3024.00;12.53;1513.00;3.96;0
9;bunker;3049.00;12.70;1511.00;1.80;0
9;bunker;3011.00;12.73;1510.00;4.46;0
9;bunker;3032.00;12.43;1500.00;6.03;0
9;bunker;3020.00;12.62;1514.00;2.41;0
9;anti_air_building;3017.00;13.57;1508.00;0.25;0
9;anti_air_building;3025.00;12.38;1505.00;1.45;0
9;anti_air_building;3052.00;12.68;1513.00;4.47;0
9;synthetic_refinery;3034.00;11.10;1527.00;0.85;0
9;fuel_silo;3054.00;11.20;1522.00;3.52;0
9;radar_station;3038.00;12.35;1515.00;1.63;0
9;rocket_site;3061.00;12.15;1520.00;2.92;0
9;nuclear_reactor;3038.00;11.25;1525.00;5.58;0
10;arms_factory;3135.00;9.80;1559.00;5.45;0
10;arms_factory;3144.00;9.80;1559.00;3.29;0
10;arms_factory;3153.00;10.48;1567.00;5.95;0
10;arms_factory;3131.00;9.88;1551.00;2.33;0
10;arms_factory;3121.00;9.93;1554.00;3.89;0
10;arms_factory;3115.00;9.90;1562.00;1.73;0
10;industrial_complex;3125.00;9.90;1555.00;4.40;0
10;industrial_complex;3119.00;9.95;1551.00;0.78;0
10;industrial_complex;3126.00;9.90;1564.00;2.34;0
10;industrial_complex;3132.00;9.80;1555.00;0.18;0
10;industrial_complex;3129.00;10.12;1546.00;2.84;0
10;industrial_complex;3151.00;10.50;1564.00;5.50;0
10;air_base;3125.00;10.10;1548.00;2.24;0
10;bunker;3138.00;9.85;1553.00;3.45;0
10;bunker;3144.00;9.90;1552.00;1.29;0
10;bunker;3131.00;9.85;1553.00;2.85;0
10;bunker;3122.00;10.03;1548.00;5.51;0
10;bunker;3123.00;9.90;1557.00;1.90;0
10;bunker;3123.00;9.90;1562.00;6.02;0
10;bunker;3155.00;10.20;1567.00;6.12;0
10;bunker;3137.00;9.80;1561.00;3.96;0
10;bunker;3130.00;9.80;1560.00;1.80;0
10;anti_air_building;3122.00;9.90;1562.00;4.46;0
10;anti_air_building;3121.00;9.90;1556.00;6.03;0
10;anti_air_building;3125.00;9.90;1563.00;2.41;0
10;synthetic_refinery;3134.00;9.80;1564.00;0.25;0
10;fuel_silo;3134.00;9.80;1556.00;1.45;0
10;radar_station;3136.00;9.80;1558.00;5.74;0
10;rocket_site;3149.00;10.20;1565.00;0.85;0
10;nuclear_reactor;3133.00;9.95;1548.00;3.52;0
11;air_base;3194.00;10.40;1627.00;1.29;0
11;bunker;3181.00;9.70;1621.00;5.51;0
11;bunker;3190.00;10.38;1629.00;1.90;0
11;bunker;3183.00;10.15;1613.00;6.02;0
11;bunker;3190.00;10.05;1625.00;6.12;0
11;radar_station;3187.00;9.82;1627.00;2.34;0
11;nuclear_reactor;3186.00;9.82;1612.00;6.19;0
12;naval_base;3186.00;9.50;1681.00;-1.57;1885
12;bunker;3193.00;10.30;1677.00;2.41;0
12;bunker;3203.00;10.40;1676.00;1.45;0
12;bunker;3215.00;10.57;1670.00;0.85;0
12;bunker;3205.00;10.30;1679.00;2.92;0
12;bunker;3201.00;10.30;1681.00;4.98;0
12;coastal_bunker;3186.00;9.50;1681.00;-1.57;0
12;dockyard;3186.00;9.50;1683.00;-1.57;0
13;industrial_complex;3183.00;9.70;1707.00;2.24;0
13;industrial_complex;3203.00;10.28;1703.00;3.45;0
13;industrial_complex;3196.00;10.30;1699.00;1.29;0
13;industrial_complex;3189.00;10.10;1701.00;2.85;0
13;industrial_complex;3205.00;9.85;1699.00;5.51;0
13;industrial_complex;3206.00;10.07;1694.00;1.90;0
13;naval_base;3188.00;9.53;1690.00;-1.37;1885
13;naval_base;3182.00;9.50;1695.00;-0.59;1885
13;naval_base;3172.00;9.50;1709.00;-1.11;1885
13;bunker;3204.00;9.82;1698.00;0.85;0
13;bunker;3182.00;9.70;1709.00;5.08;0
13;bunker;3194.00;10.25;1697.00;5.58;0
13;bunker;3193.00;10.30;1704.00;6.19;0
13;bunker;3185.00;9.68;1700.00;4.03;0
13;bunker;3195.00;10.30;1704.00;5.14;0
13;coastal_bunker;3188.00;9.50;1699.00;-0.59;0
13;coastal_bunker;3174.00;9.50;1705.00;-1.11;0
13;coastal_bunker;3188.00;9.50;1694.00;-1.37;0
13;synthetic_refinery;3189.00;9.65;1691.00;4.70;0
13;fuel_silo;3205.00;10.30;1707.00;2.54;0
13;radar_station;3186.00;9.70;1707.00;5.70;0
13;rocket_site;3193.00;10.30;1704.00;0.48;0
14;arms_factory;2759.00;9.95;1488.00;2.34;0
14;arms_factory;2740.00;9.70;1477.00;0.18;0
14;arms_factory;2772.00;9.90;1478.00;2.84;0
14;arms_factory;2738.00;9.70;1488.00;5.50;0
14;arms_factory;2754.00;9.75;1489.00;2.24;0
14;arms_factory;2751.00;9.90;1486.00;3.45;0
14;industrial_complex;2773.00;9.88;1479.00;1.29;0
14;industrial_complex;2742.00;9.70;1479.00;2.85;0
14;industrial_complex;2766.00;10.32;1475.00;5.51;0
14;industrial_complex;2752.00;9.88;1479.00;1.90;0
14;industrial_complex;2774.00;9.80;1480.00;6.02;0
14;industrial_complex;2761.00;10.15;1473.00;6.12;0
14;air_base;2780.00;9.70;1481.00;3.96;0
14;naval_base;2742.00;9.50;1475.00;-1.33;4885
14;naval_base;2753.00;9.50;1472.00;-0.32;8546
14;naval_base;2771.00;9.55;1490.00;-3.14;2871
14;naval_base;2740.00;9.60;1490.00;-2.68;2381
14;naval_base;2765.00;9.50;1488.00;-3.14;2871
14;naval_base;2766.00;9.50;1469.00;-0.69;8546
14;naval_base;2750.00;9.55;1490.00;-2.21;2381
14;bunker;2780.00;9.82;1484.00;0.85;0
14;bunker;2738.00;9.53;1485.00;3.52;0
14;bunker;2751.00;9.93;1485.00;5.08;0
14;bunker;2769.00;10.40;1478.00;2.92;0
14;bunker;2741.00;9.68;1476.00;5.58;0
14;bunker;2755.00;10.53;1483.00;1.96;0
14;bunker;2746.00;9.78;1487.00;4.98;0
14;bunker;2751.00;9.70;1476.00;6.19;0
14;bunker;2773.00;9.73;1475.00;4.03;0
14;bunker;2763.00;10.35;1483.00;0.41;0
14;coastal_bunker;2736.00;9.50;1477.00;-1.33;0
14;coastal_bunker;2750.00;9.50;1473.00;-0.32;0
14;coastal_bunker;2774.00;9.57;1488.00;-3.14;0
14;coastal_bunker;2750.00;9.50;1493.00;-2.21;0
14;coastal_bunker;2732.00;9.50;1486.00;-0.98;0
14;coastal_bunker;2767.00;9.50;1468.00;-0.69;0
14;coastal_bunker;2762.00;9.57;1489.00;-3.14;0
14;dockyard;2755.00;9.53;1494.00;-4.04;0
14;anti_air_building;2743.00;9.70;1488.00;5.14;0
14;anti_air_building;2760.00;9.73;1489.00;2.98;0
14;anti_air_building;2743.00;9.70;1478.00;4.19;0
14;synthetic_refinery;2763.00;10.40;1481.00;0.92;0
14;fuel_silo;2742.00;9.70;1490.00;3.59;0
14;radar_station;2758.00;10.53;1481.00;1.36;0
14;rocket_site;2776.00;9.68;1485.00;2.64;0
14;nuclear_reactor;2779.00;9.70;1480.00;5.65;0
15;arms_factory;2811.00;9.65;1505.00;2.84;0
15;arms_factory;2786.00;10.18;1501.00;5.50;0
15;arms_factory;2810.00;10.53;1492.00;2.24;0
15;arms_factory;2820.00;9.80;1504.00;3.45;0
15;arms_factory;2817.00;9.93;1500.00;1.29;0
15;arms_factory;2804.00;10.23;1499.00;2.85;0
15;industrial_complex;2817.00;10.07;1492.00;5.51;0
15;industrial_complex;2793.00;11.50;1489.00;1.90;0
15;industrial_complex;2801.00;10.55;1499.00;6.02;0
15;industrial_complex;2815.00;9.68;1510.00;6.12;0
15;industrial_complex;2783.00;9.70;1506.00;3.96;0
15;industrial_complex;2818.00;9.85;1486.00;1.80;0
15;air_base;2827.00;9.80;1508.00;4.46;0
15;naval_base;2781.00;9.55;1510.00;-3.39;2847
15;naval_base;2782.00;9.50;1498.00;-2.16;2871
15;naval_base;2810.00;9.50;1512.00;-1.57;2847
15;naval_base;2798.00;9.68;1503.00;-3.39;2847
15;naval_base;2787.00;9.68;1504.00;-3.39;2847
15;naval_base;2823.00;9.55;1515.00;-2.36;12389
15;naval_base;2804.00;9.53;1503.00;-2.90;2847
15;bunker;2818.00;10.10;1492.00;5.08;0
15;bunker;2816.00;9.85;1502.00;2.92;0
15;bunker;2827.00;9.82;1511.00;5.58;0
15;bunker;2831.00;10.10;1503.00;1.96;0
15;bunker;2796.00;10.88;1499.00;4.98;0
15;bunker;2799.00;11.15;1491.00;6.19;0
15;bunker;2822.00;9.80;1505.00;4.03;0
15;bunker;2811.00;9.68;1504.00;0.41;0
15;bunker;2811.00;10.53;1489.00;1.97;0
15;bunker;2817.00;9.85;1486.00;4.63;0
15;bunker;2790.00;11.38;1490.00;2.47;0
15;bunker;2787.00;10.73;1495.00;5.14;0
15;bunker;2786.00;10.40;1498.00;0.41;0
15;bunker;2816.00;9.70;1513.00;4.54;0
15;bunker;2784.00;9.75;1504.00;0.92;0
15;coastal_bunker;2807.00;9.60;1503.00;-2.90;0
15;coastal_bunker;2794.00;9.55;1504.00;-3.39;0
15;coastal_bunker;2828.00;9.50;1519.00;-2.36;0
15;coastal_bunker;2782.00;9.50;1494.00;-2.16;0
15;coastal_bunker;2810.00;9.50;1512.00;-1.57;0
15;coastal_bunker;2783.00;9.50;1511.00;-3.39;0
15;coastal_bunker;2793.00;9.55;1504.00;-3.39;0
15;dockyard;2790.00;9.55;1504.00;-3.39;0
15;anti_air_building;2818.00;10.00;1490.00;5.65;0
15;anti_air_building;2830.00;9.70;1517.00;2.04;0
15;anti_air_building;2799.00;11.03;1498.00;4.70;0
15;synthetic_refinery;2812.00;9.70;1509.00;2.54;0
15;fuel_silo;2782.00;9.68;1504.00;4.10;0
15;radar_station;2806.00;9.75;1501.00;0.90;0
15;rocket_site;2828.00;9.80;1507.00;3.15;0
15;nuclear_reactor;2819.00;9.82;1502.00;6.16;0
16;arms_factory;2838.00;9.80;1500.00;2.24;0
16;arms_factory;2840.00;9.80;1486.00;3.45;0
16;arms_factory;2827.00;9.98;1487.00;1.29;0
16;arms_factory;2832.00;10.32;1496.00;2.85;0
16;arms_factory;2841.00;9.80;1484.00;5.51;0
16;arms_factory;2823.00;10.00;1483.00;1.90;0
16;industrial_complex;2848.00;9.78;1490.00;6.02;0
16;industrial_complex;2839.00;9.80;1500.00;6.12;0
16;industrial_complex;2851.00;9.80;1497.00;3.96;0
16;industrial_complex;2850.00;9.80;1487.00;1.80;0
16;industrial_complex;2833.00;10.20;1496.00;4.46;0
16;industrial_complex;2834.00;10.03;1480.00;6.03;0
16;air_base;2843.00;9.80;1487.00;2.41;0
16;bunker;2837.00;9.80;1492.00;0.25;0
16;bunker;2839.00;9.80;1485.00;1.45;0
16;bunker;2856.00;9.80;1486.00;4.47;0
16;bunker;2828.00;10.05;1479.00;0.85;0
16;bunker;2836.00;9.80;1501.00;3.52;0
16;bunker;2849.00;9.80;1489.00;5.08;0
16;bunker;2842.00;9.80;1493.00;2.92;0
16;bunker;2823.00;10.00;1484.00;5.58;0
16;bunker;2851.00;9.80;1498.00;1.96;0
16;anti_air_building;2840.00;9.80;1485.00;4.98;0
16;anti_air_building;2828.00;9.90;1485.00;6.19;0
16;anti_air_building;2849.00;9.70;1492.00;4.03;0
16;synthetic_refinery;2839.00;9.80;1483.00;0.41;0
16;fuel_silo;2835.00;9.80;1484.00;1.97;0
16;radar_station;2839.00;9.80;1490.00;0.41;0
16;rocket_site;2837.00;9.80;1498.00;2.47;0
16;nuclear_reactor;2829.00;9.82;1482.00;5.14;0
17;arms_factory;2911.00;12.43;1470.00;1.29;0
17;arms_factory;2903.00;10.10;1457.00;2.85;0
17;arms_factory;2905.00;10.10;1460.00;5.51;0
17;arms_factory;2905.00;10.65;1472.00;1.90;0
17;arms_factory;2901.00;10.10;1456.00;6.02;0
17;arms_factory;2898.00;10.05;1469.00;6.12;0
17;industrial_complex;2897.00;10.40;1480.00;3.96;0
17;industrial_complex;2900.00;10.18;1464.00;1.80;0
17;industrial_complex;2912.00;12.18;1465.00;4.46;0
17;industrial_complex;2894.00;10.40;1477.00;6.03;0
17;industrial_complex;2904.00;10.65;1478.00;2.41;0
17;industrial_complex;2905.00;11.07;1467.00;0.25;0
17;air_base;2899.00;10.10;1453.00;1.45;0
17;bunker;2904.00;10.10;1460.00;4.47;0
17;bunker;2899.00;10.40;1484.00;0.85;0
17;bunker;2904.00;10.70;1476.00;3.52;0
17;bunker;2913.00;12.82;1467.00;5.08;0
17;bunker;2896.00;10.25;1475.00;2.92;0
17;bunker;2897.00;10.12;1461.00;5.58;0
17;bunker;2900.00;10.10;1458.00;1.96;0
17;bunker;2908.00;11.40;1472.00;4.98;0
17;anti_air_building;2899.00;10.10;1459.00;6.19;0
17;anti_air_building;2900.00;10.40;1483.00;4.03;0
17;anti_air_building;2907.00;11.12;1471.00;0.41;0
17;synthetic_refinery;2894.00;10.10;1456.00;1.97;0
17;fuel_silo;2912.00;11.07;1462.00;4.63;0
17;radar_station;2903.00;10.32;1470.00;4.45;0
17;rocket_site;2903.00;10.48;1463.00;5.14;0
17;nuclear_reactor;2897.00;10.10;1472.00;0.41;0
18;arms_factory;2873.00;9.95;1487.00;5.51;0
18;arms_factory;2886.00;10.48;1477.00;1.90;0
18;arms_factory;2877.00;10.57;1496.00;6.02;0
18;arms_factory;2884.00;10.32;1478.00;6.12;0
18;arms_factory;2870.00;9.80;1489.00;3.96;0
